station_dt_key|date|station|PRCP|SNOW|SNWD|AWND|TMAX|TMIN|month|TDIFF|elevation|mindate|maxdate|latitude|name|datacoverage|id|elevationUnit|longitude|state|location_type|location
GHCND:USC00186620_2020-02-10|2020-02-10|GHCND:USC00186620|0.66|0.0|0.0|0.0|49.0|27.0|02|22.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-02-11|2020-02-11|GHCND:USC00186620|0.87|0.0|0.0|0.0|49.0|45.0|02|4.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-02-12|2020-02-12|GHCND:USC00186620|0.05|0.0|0.0|0.0|47.0|29.0|02|18.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-02-13|2020-02-13|GHCND:USC00186620|0.55|0.0|0.0|0.0|55.0|29.0|02|26.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-02-14|2020-02-14|GHCND:USC00186620|0.0|1.0|0.0|0.0|55.0|17.0|02|38.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-02-15|2020-02-15|GHCND:USC00186620|0.0|0.0|0.0|0.0|21.0|5.0|02|16.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-02-16|2020-02-16|GHCND:USC00186620|0.0|0.0|0.0|0.0|39.0|7.0|02|32.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-02-17|2020-02-17|GHCND:USC00186620|0.01|0.0|0.0|0.0|52.0|26.0|02|26.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-02-18|2020-02-18|GHCND:USC00186620|0.0|0.0|0.0|0.0|50.0|25.0|02|25.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-02-19|2020-02-19|GHCND:USC00186620|0.0|0.0|0.0|0.0|54.0|28.0|02|26.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-02-20|2020-02-20|GHCND:USC00186620|0.0|0.0|0.0|0.0|42.0|21.0|02|21.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-02-21|2020-02-21|GHCND:USC00186620|0.0|0.0|0.0|0.0|34.0|8.0|02|26.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-02-22|2020-02-22|GHCND:USC00186620|0.0|0.0|0.0|0.0|32.0|11.0|02|21.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-02-23|2020-02-23|GHCND:USC00186620|0.0|0.0|0.0|0.0|45.0|16.0|02|29.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-02-24|2020-02-24|GHCND:USC00186620|0.0|0.0|0.0|0.0|54.0|24.0|02|30.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-02-25|2020-02-25|GHCND:USC00186620|0.1|0.0|0.0|0.0|53.0|25.0|02|28.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-02-26|2020-02-26|GHCND:USC00186620|0.0|0.0|0.0|0.0|53.0|41.0|02|12.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-02-27|2020-02-27|GHCND:USC00186620|0.0|3.0|1.0|0.0|59.0|29.0|02|30.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-02-28|2020-02-28|GHCND:USC00186620|0.0|3.2|0.0|0.0|29.0|18.0|02|11.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-02-29|2020-02-29|GHCND:USC00186620|0.0|1.0|1.0|0.0|30.0|13.0|02|17.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-03-01|2020-03-01|GHCND:USC00186620|0.0|0.0|0.0|0.0|28.0|14.0|03|14.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-03-02|2020-03-02|GHCND:USC00186620|0.03|0.0|0.0|0.0|48.0|22.0|03|26.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-03-03|2020-03-03|GHCND:USC00186620|0.25|0.0|0.0|0.0|58.0|41.0|03|17.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-03-04|2020-03-04|GHCND:USC00186620|0.0|0.0|0.0|0.0|57.0|34.0|03|23.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-03-05|2020-03-05|GHCND:USC00186620|0.0|0.0|0.0|0.0|57.0|25.0|03|32.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-03-06|2020-03-06|GHCND:USC00186620|0.0|0.0|0.0|0.0|51.0|29.0|03|22.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-03-07|2020-03-07|GHCND:USC00186620|0.0|0.0|0.0|0.0|44.0|26.0|03|18.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-03-08|2020-03-08|GHCND:USC00186620|0.0|0.0|0.0|0.0|37.0|23.0|03|14.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-03-09|2020-03-09|GHCND:USC00186620|0.0|0.0|0.0|0.0|60.0|25.0|03|35.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-03-10|2020-03-10|GHCND:USC00186620|0.03|0.0|0.0|0.0|67.0|43.0|03|24.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-03-11|2020-03-11|GHCND:USC00186620|0.25|0.0|0.0|0.0|56.0|40.0|03|16.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-03-12|2020-03-12|GHCND:USC00186620|0.0|0.0|0.0|0.0|50.0|40.0|03|10.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-03-13|2020-03-13|GHCND:USC00186620|0.17|0.0|0.0|0.0|67.0|40.0|03|27.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-03-14|2020-03-14|GHCND:USC00186620|0.0|0.0|0.0|0.0|62.0|32.0|03|30.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-03-15|2020-03-15|GHCND:USC00186620|0.0|1.5|0.0|0.0|50.0|31.0|03|19.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-03-16|2020-03-16|GHCND:USC00186620|0.0|0.0|0.0|0.0|38.0|26.0|03|12.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-03-17|2020-03-17|GHCND:USC00186620|0.0|0.0|0.0|0.0|43.0|30.0|03|13.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-03-18|2020-03-18|GHCND:USC00186620|0.0|0.0|0.0|0.0|47.0|36.0|03|11.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-03-19|2020-03-19|GHCND:USC00186620|0.64|0.0|0.0|0.0|59.0|34.0|03|25.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-03-20|2020-03-20|GHCND:USC00186620|0.03|0.0|0.0|0.0|66.0|55.0|03|11.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-03-21|2020-03-21|GHCND:USC00186620|0.0|0.0|0.0|0.0|72.0|31.0|03|41.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-03-22|2020-03-22|GHCND:USC00186620|0.0|0.0|0.0|0.0|43.0|30.0|03|13.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-03-23|2020-03-23|GHCND:USC00186620|0.0|0.0|0.0|0.0|46.0|27.0|03|19.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-03-24|2020-03-24|GHCND:USC00186620|0.18|0.0|0.0|0.0|48.0|37.0|03|11.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-03-25|2020-03-25|GHCND:USC00186620|0.17|0.0|0.0|0.0|55.0|36.0|03|19.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-03-26|2020-03-26|GHCND:USC00186620|0.1|0.0|0.0|0.0|44.0|31.0|03|13.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-03-27|2020-03-27|GHCND:USC00186620|0.1|0.0|0.0|0.0|69.0|31.0|03|38.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-03-28|2020-03-28|GHCND:USC00186620|0.47|0.0|0.0|0.0|62.0|50.0|03|12.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-03-29|2020-03-29|GHCND:USC00186620|0.07|0.0|0.0|0.0|79.0|53.0|03|26.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-03-30|2020-03-30|GHCND:USC00186620|0.01|0.0|0.0|0.0|78.0|51.0|03|27.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-03-31|2020-03-31|GHCND:USC00186620|0.0|0.0|0.0|0.0|63.0|37.0|03|26.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-04-01|2020-04-01|GHCND:USC00186620|0.2|0.0|0.0|0.0|49.0|32.0|04|17.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-04-03|2020-04-03|GHCND:USC00186620|0.0|0.0|0.0|0.0|61.0|29.0|04|32.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-04-04|2020-04-04|GHCND:USC00186620|0.0|0.0|0.0|0.0|59.0|34.0|04|25.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-04-05|2020-04-05|GHCND:USC00186620|0.08|0.0|0.0|0.0|66.0|39.0|04|27.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-04-06|2020-04-06|GHCND:USC00186620|0.0|0.0|0.0|0.0|66.0|46.0|04|20.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-04-07|2020-04-07|GHCND:USC00186620|0.0|0.0|0.0|0.0|66.0|0.0|04|66.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-04-08|2020-04-08|GHCND:USC00186620|0.58|0.0|0.0|0.0|66.0|44.0|04|22.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-04-10|2020-04-10|GHCND:USC00186620|0.0|0.0|0.0|0.0|40.0|26.0|04|14.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-04-11|2020-04-11|GHCND:USC00186620|0.0|0.0|0.0|0.0|55.0|30.0|04|25.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-04-12|2020-04-12|GHCND:USC00186620|0.83|0.0|0.0|0.0|68.0|48.0|04|20.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-04-13|2020-04-13|GHCND:USC00186620|0.15|0.0|0.0|0.0|66.0|33.0|04|33.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-04-14|2020-04-14|GHCND:USC00186620|0.0|1.0|0.0|0.0|46.0|26.0|04|20.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-04-15|2020-04-15|GHCND:USC00186620|0.0|0.3|0.0|0.0|46.0|26.0|04|20.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-04-17|2020-04-17|GHCND:USC00186620|1.02|0.0|0.0|0.0|54.0|25.0|04|29.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-04-18|2020-04-18|GHCND:USC00186620|0.01|0.0|0.0|0.0|44.0|27.0|04|17.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-04-19|2020-04-19|GHCND:USC00186620|0.0|0.0|0.0|0.0|61.0|33.0|04|28.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-04-20|2020-04-20|GHCND:USC00186620|0.0|0.0|0.0|0.0|61.0|39.0|04|22.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-04-21|2020-04-21|GHCND:USC00186620|0.21|0.0|0.0|0.0|55.0|28.0|04|27.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-04-24|2020-04-24|GHCND:USC00186620|0.11|0.0|0.0|0.0|56.0|40.0|04|16.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-04-25|2020-04-25|GHCND:USC00186620|0.51|0.0|0.0|0.0|64.0|40.0|04|24.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-04-26|2020-04-26|GHCND:USC00186620|0.61|0.0|0.0|0.0|53.0|36.0|04|17.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-04-27|2020-04-27|GHCND:USC00186620|0.01|0.0|0.0|0.0|53.0|37.0|04|16.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-04-28|2020-04-28|GHCND:USC00186620|0.3|0.0|0.0|0.0|53.0|40.0|04|13.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-05-01|2020-05-01|GHCND:USC00186620|0.06|0.0|0.0|0.0|52.0|42.0|05|10.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-05-02|2020-05-02|GHCND:USC00186620|0.02|0.0|0.0|0.0|68.0|42.0|05|26.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-05-03|2020-05-03|GHCND:USC00186620|1.0|0.0|0.0|0.0|66.0|50.0|05|16.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-05-04|2020-05-04|GHCND:USC00186620|0.0|0.0|0.0|0.0|64.0|39.0|05|25.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-05-08|2020-05-08|GHCND:USC00186620|0.6|1.0|0.0|0.0|51.0|23.0|05|28.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-05-09|2020-05-09|GHCND:USC00186620|0.1|0.0|0.0|0.0|39.0|27.0|05|12.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-05-10|2020-05-10|GHCND:USC00186620|0.28|0.0|0.0|0.0|62.0|36.0|05|26.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-05-11|2020-05-11|GHCND:USC00186620|0.17|0.0|0.0|0.0|40.0|34.0|05|6.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-05-12|2020-05-12|GHCND:USC00186620|0.0|0.0|0.0|0.0|54.0|24.0|05|30.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-05-13|2020-05-13|GHCND:USC00186620|0.0|0.0|0.0|0.0|65.0|38.0|05|27.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-05-15|2020-05-15|GHCND:USC00186620|0.0|0.0|0.0|0.0|65.0|38.0|05|27.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-05-16|2020-05-16|GHCND:USC00186620|0.06|0.0|0.0|0.0|72.0|58.0|05|14.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-05-17|2020-05-17|GHCND:USC00186620|0.0|0.0|0.0|0.0|69.0|57.0|05|12.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-05-18|2020-05-18|GHCND:USC00186620|0.07|0.0|0.0|0.0|68.0|53.0|05|15.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-05-19|2020-05-19|GHCND:USC00186620|0.25|0.0|0.0|0.0|58.0|42.0|05|16.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-05-20|2020-05-20|GHCND:USC00186620|0.0|0.0|0.0|0.0|57.0|43.0|05|14.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-05-21|2020-05-21|GHCND:USC00186620|0.25|0.0|0.0|0.0|58.0|42.0|05|16.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-05-23|2020-05-23|GHCND:USC00186620|0.03|0.0|0.0|0.0|75.0|51.0|05|24.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-05-25|2020-05-25|GHCND:USC00186620|0.0|0.0|0.0|0.0|77.0|59.0|05|18.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-05-26|2020-05-26|GHCND:USC00186620|0.0|0.0|0.0|0.0|78.0|59.0|05|19.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
GHCND:USC00186620_2020-05-27|2020-05-27|GHCND:USC00186620|0.04|0.0|0.0|0.0|71.0|64.0|05|7.0|737.6|1893-01-01|2020-06-28|39.41317|OAKLAND 1 SE, MD US|1.0|GHCND:USC00186620|METERS|-79.40025|Maryland|GHCND|USC00186620
