url|station|year|error
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00447514&units=standard&startdate=2020-01-01&enddate=2020-12-31&includemetadata=True|USC00447514|2020|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00447490&units=standard&startdate=2020-01-01&enddate=2020-12-31&includemetadata=True|USC00447490|2020|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00447470&units=standard&startdate=2020-01-01&enddate=2020-12-31&includemetadata=True|USC00447470|2020|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00447435&units=standard&startdate=2020-01-01&enddate=2020-12-31&includemetadata=True|USC00447435|2020|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00447420&units=standard&startdate=2020-01-01&enddate=2020-12-31&includemetadata=True|USC00447420|2020|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00447275&units=standard&startdate=2020-01-01&enddate=2020-12-31&includemetadata=True|USC00447275|2020|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00447254&units=standard&startdate=2020-01-01&enddate=2020-12-31&includemetadata=True|USC00447254|2020|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00447196&units=standard&startdate=2020-01-01&enddate=2020-12-31&includemetadata=True|USC00447196|2020|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00447025&units=standard&startdate=2020-01-01&enddate=2020-12-31&includemetadata=True|USC00447025|2020|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00447004&units=standard&startdate=2020-01-01&enddate=2020-12-31&includemetadata=True|USC00447004|2020|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00446997&units=standard&startdate=2020-01-01&enddate=2020-12-31&includemetadata=True|USC00446997|2020|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00446979&units=standard&startdate=2020-01-01&enddate=2020-12-31&includemetadata=True|USC00446979|2020|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00446355&units=standard&startdate=2020-01-01&enddate=2020-12-31&includemetadata=True|USC00446355|2020|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00446240&units=standard&startdate=2020-01-01&enddate=2020-12-31&includemetadata=True|USC00446240|2020|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00446110&units=standard&startdate=2020-01-01&enddate=2020-12-31&includemetadata=True|USC00446110|2020|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00446054&units=standard&startdate=2020-01-01&enddate=2020-12-31&includemetadata=True|USC00446054|2020|
https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&limit=1000&stationid=GHCND:USC00446004&units=standard&startdate=2020-01-01&enddate=2020-12-31&includemetadata=True|USC00446004|2020|
