forecast_execution_date_ept,forecast_date,region,total_outages_mw,planned_outages_mw,maintenance_outages_mw,forced_outages_mw
5/5/2020 0:00,5/7/2020 0:00,Mid Atlantic - Dominion,23256,13349,7693,2214
5/5/2020 0:00,5/7/2020 0:00,PJM RTO,46038,26261,13584,6193
5/5/2020 0:00,5/8/2020 0:00,Mid Atlantic - Dominion,21746,12629,6916,2201
5/5/2020 0:00,5/8/2020 0:00,Western,22776,14391,4813,3572
5/5/2020 0:00,5/8/2020 0:00,PJM RTO,44522,27020,11729,5773
5/5/2020 0:00,5/9/2020 0:00,Mid Atlantic - Dominion,18171,11592,4539,2040
5/5/2020 0:00,5/9/2020 0:00,Western,23112,14480,5060,3572
5/5/2020 0:00,5/9/2020 0:00,PJM RTO,41283,26072,9599,5612
5/5/2020 0:00,5/10/2020 0:00,Mid Atlantic - Dominion,17670,11767,3863,2040
5/5/2020 0:00,5/10/2020 0:00,Western,21202,14466,4312,2424
5/5/2020 0:00,5/10/2020 0:00,PJM RTO,38872,26233,8175,4464
5/5/2020 0:00,5/11/2020 0:00,Mid Atlantic - Dominion,18807,11542,5225,2040
5/5/2020 0:00,5/11/2020 0:00,Western,20435,13897,4136,2402
5/5/2020 0:00,5/11/2020 0:00,PJM RTO,39242,25439,9361,4442
5/4/2020 0:00,5/4/2020 0:00,Western,21684,11426,6386,3872
5/4/2020 0:00,5/4/2020 0:00,Mid Atlantic - Dominion,23515,12549,8260,2706
5/4/2020 0:00,5/4/2020 0:00,PJM RTO,45199,23975,14646,6578
5/4/2020 0:00,5/5/2020 0:00,Western,20983,12140,5253,3590
5/4/2020 0:00,5/5/2020 0:00,Mid Atlantic - Dominion,23616,12549,8598,2469
5/4/2020 0:00,5/5/2020 0:00,PJM RTO,44599,24689,13851,6059
5/4/2020 0:00,5/6/2020 0:00,Western,20716,13154,3972,3590
5/4/2020 0:00,5/6/2020 0:00,Mid Atlantic - Dominion,21096,12549,6113,2434
5/4/2020 0:00,5/6/2020 0:00,PJM RTO,41812,25703,10085,6024
5/4/2020 0:00,5/7/2020 0:00,Mid Atlantic - Dominion,21201,12642,6125,2434
5/4/2020 0:00,5/7/2020 0:00,Western,21507,13066,4851,3590
5/4/2020 0:00,5/7/2020 0:00,PJM RTO,42708,25708,10976,6024
5/4/2020 0:00,5/8/2020 0:00,Mid Atlantic - Dominion,20451,12683,5554,2214
5/4/2020 0:00,5/8/2020 0:00,Western,22156,14545,4021,3590
5/4/2020 0:00,5/8/2020 0:00,PJM RTO,42607,27228,9575,5804
5/4/2020 0:00,5/9/2020 0:00,Mid Atlantic - Dominion,17972,11646,4267,2059
5/4/2020 0:00,5/9/2020 0:00,Western,21808,14634,4266,2908
5/4/2020 0:00,5/9/2020 0:00,PJM RTO,39780,26280,8533,4967
5/4/2020 0:00,5/10/2020 0:00,Mid Atlantic - Dominion,17657,11821,3777,2059
5/4/2020 0:00,5/10/2020 0:00,Western,19737,15774,2203,1760
5/4/2020 0:00,5/10/2020 0:00,PJM RTO,37394,27595,5980,3819
5/3/2020 0:00,5/3/2020 0:00,Western,21820,11288,6819,3713
5/3/2020 0:00,5/3/2020 0:00,Mid Atlantic - Dominion,22406,12452,7103,2851
5/3/2020 0:00,5/3/2020 0:00,PJM RTO,44226,23740,13922,6564
5/3/2020 0:00,5/4/2020 0:00,Western,21625,11885,6048,3692
5/3/2020 0:00,5/4/2020 0:00,Mid Atlantic - Dominion,23558,12549,8503,2506
5/3/2020 0:00,5/4/2020 0:00,PJM RTO,45183,24434,14551,6198
5/3/2020 0:00,5/5/2020 0:00,Western,20629,12599,5147,2883
5/3/2020 0:00,5/5/2020 0:00,Mid Atlantic - Dominion,23607,12549,8598,2460
5/3/2020 0:00,5/5/2020 0:00,PJM RTO,44236,25148,13745,5343
5/3/2020 0:00,5/6/2020 0:00,Western,19882,13133,3866,2883
5/3/2020 0:00,5/6/2020 0:00,Mid Atlantic - Dominion,21087,12549,6113,2425
5/3/2020 0:00,5/6/2020 0:00,PJM RTO,40969,25682,9979,5308
5/3/2020 0:00,5/7/2020 0:00,Western,20673,13045,4745,2883
5/3/2020 0:00,5/7/2020 0:00,Mid Atlantic - Dominion,20752,12642,5685,2425
5/3/2020 0:00,5/7/2020 0:00,PJM RTO,41425,25687,10430,5308
5/3/2020 0:00,5/8/2020 0:00,Western,20184,14524,3925,1735
5/3/2020 0:00,5/8/2020 0:00,Mid Atlantic - Dominion,20222,12683,5114,2425
5/3/2020 0:00,5/8/2020 0:00,PJM RTO,40406,27207,9039,4160
5/3/2020 0:00,5/9/2020 0:00,Mid Atlantic - Dominion,17743,11646,3827,2270
5/3/2020 0:00,5/9/2020 0:00,Western,20634,14609,4290,1735
5/3/2020 0:00,5/9/2020 0:00,PJM RTO,38377,26255,8117,4005
5/2/2020 0:00,5/2/2020 0:00,Western,22929,11336,6921,4672
5/2/2020 0:00,5/2/2020 0:00,Mid Atlantic - Dominion,24448,11924,10095,2429
5/2/2020 0:00,5/2/2020 0:00,PJM RTO,47377,23260,17016,7101
5/2/2020 0:00,5/3/2020 0:00,Western,21664,11509,6838,3317
5/2/2020 0:00,5/3/2020 0:00,Mid Atlantic - Dominion,21756,12499,6956,2301
5/2/2020 0:00,5/3/2020 0:00,PJM RTO,43420,24008,13794,5618
5/2/2020 0:00,5/4/2020 0:00,Western,21004,12006,6048,2950
5/2/2020 0:00,5/4/2020 0:00,Mid Atlantic - Dominion,22749,12596,7874,2279
5/2/2020 0:00,5/4/2020 0:00,PJM RTO,43753,24602,13922,5229
5/2/2020 0:00,5/5/2020 0:00,Western,19116,12240,5147,1729
5/2/2020 0:00,5/5/2020 0:00,Mid Atlantic - Dominion,23002,12596,8166,2240
5/2/2020 0:00,5/5/2020 0:00,PJM RTO,42118,24836,13313,3969
5/2/2020 0:00,5/6/2020 0:00,Western,18849,13254,3866,1729
5/2/2020 0:00,5/6/2020 0:00,Mid Atlantic - Dominion,20482,12596,5681,2205
5/2/2020 0:00,5/6/2020 0:00,PJM RTO,39331,25850,9547,3934
5/2/2020 0:00,5/7/2020 0:00,Western,19640,13166,4745,1729
5/2/2020 0:00,5/7/2020 0:00,Mid Atlantic - Dominion,20167,12689,5273,2205
5/2/2020 0:00,5/7/2020 0:00,PJM RTO,39807,25855,10018,3934
5/2/2020 0:00,5/8/2020 0:00,Mid Atlantic - Dominion,19657,12730,4722,2205
5/2/2020 0:00,5/8/2020 0:00,Western,20299,14645,3925,1729
5/2/2020 0:00,5/8/2020 0:00,PJM RTO,39956,27375,8647,3934
5/1/2020 0:00,5/1/2020 0:00,Mid Atlantic - Dominion,21152,10736,8153,2263
5/1/2020 0:00,5/1/2020 0:00,Western,21978,11286,7010,3682
5/1/2020 0:00,5/1/2020 0:00,PJM RTO,43130,22022,15163,5945
5/1/2020 0:00,5/2/2020 0:00,Western,20549,11386,6122,3041
5/1/2020 0:00,5/2/2020 0:00,Mid Atlantic - Dominion,24438,12358,10029,2051
5/1/2020 0:00,5/2/2020 0:00,PJM RTO,44987,23744,16151,5092
5/1/2020 0:00,5/3/2020 0:00,Western,20528,11559,6481,2488
5/1/2020 0:00,5/3/2020 0:00,Mid Atlantic - Dominion,21740,13134,6555,2051
5/1/2020 0:00,5/3/2020 0:00,PJM RTO,42268,24693,13036,4539
5/1/2020 0:00,5/4/2020 0:00,Western,19277,12160,5363,1754
5/1/2020 0:00,5/4/2020 0:00,Mid Atlantic - Dominion,22674,13263,7382,2029
5/1/2020 0:00,5/4/2020 0:00,PJM RTO,41951,25423,12745,3783
5/1/2020 0:00,5/5/2020 0:00,Western,18411,12240,4446,1725
5/1/2020 0:00,5/5/2020 0:00,Mid Atlantic - Dominion,21138,11650,7459,2029
5/1/2020 0:00,5/5/2020 0:00,PJM RTO,39549,23890,11905,3754
5/1/2020 0:00,5/6/2020 0:00,Western,18440,12914,3803,1723
5/1/2020 0:00,5/6/2020 0:00,Mid Atlantic - Dominion,18782,11650,5103,2029
5/1/2020 0:00,5/6/2020 0:00,PJM RTO,37222,24564,8906,3752
5/1/2020 0:00,5/7/2020 0:00,Mid Atlantic - Dominion,18380,11743,4608,2029
5/1/2020 0:00,5/7/2020 0:00,Western,19574,13188,4663,1723
5/1/2020 0:00,5/7/2020 0:00,PJM RTO,37954,24931,9271,3752
4/30/2020 0:00,4/30/2020 0:00,Western,20008,10910,6818,2280
4/30/2020 0:00,4/30/2020 0:00,Mid Atlantic - Dominion,21684,11686,7564,2434
4/30/2020 0:00,4/30/2020 0:00,PJM RTO,41692,22596,14382,4714
4/30/2020 0:00,5/1/2020 0:00,Western,20209,11286,7052,1871
4/30/2020 0:00,5/1/2020 0:00,Mid Atlantic - Dominion,22214,11043,8906,2265
4/30/2020 0:00,5/1/2020 0:00,PJM RTO,42423,22329,15958,4136
4/30/2020 0:00,5/2/2020 0:00,Western,19693,11386,6436,1871
4/30/2020 0:00,5/2/2020 0:00,Mid Atlantic - Dominion,25499,12829,10623,2047
4/30/2020 0:00,5/2/2020 0:00,PJM RTO,45192,24215,17059,3918
4/30/2020 0:00,5/3/2020 0:00,Western,18756,11559,5876,1321
4/30/2020 0:00,5/3/2020 0:00,Mid Atlantic - Dominion,22061,13497,6517,2047
4/30/2020 0:00,5/3/2020 0:00,PJM RTO,40817,25056,12393,3368
4/30/2020 0:00,5/4/2020 0:00,Western,18938,12160,5457,1321
4/30/2020 0:00,5/4/2020 0:00,Mid Atlantic - Dominion,22634,13263,7344,2027
4/30/2020 0:00,5/4/2020 0:00,PJM RTO,41572,25423,12801,3348
4/30/2020 0:00,5/5/2020 0:00,Western,18087,12240,4540,1307
4/30/2020 0:00,5/5/2020 0:00,Mid Atlantic - Dominion,21070,11650,7393,2027
4/30/2020 0:00,5/5/2020 0:00,PJM RTO,39157,23890,11933,3334
4/30/2020 0:00,5/6/2020 0:00,Western,18266,12914,4047,1305
4/30/2020 0:00,5/6/2020 0:00,Mid Atlantic - Dominion,18628,11650,4951,2027
4/30/2020 0:00,5/6/2020 0:00,PJM RTO,36894,24564,8998,3332
4/29/2020 0:00,4/29/2020 0:00,Western,20049,11521,6326,2202
4/29/2020 0:00,4/29/2020 0:00,Mid Atlantic - Dominion,23436,11635,9237,2564
4/29/2020 0:00,4/29/2020 0:00,PJM RTO,43485,23156,15563,4766
4/29/2020 0:00,4/30/2020 0:00,Western,19425,11420,6349,1656
4/29/2020 0:00,4/30/2020 0:00,Mid Atlantic - Dominion,21221,11302,7866,2053
4/29/2020 0:00,4/30/2020 0:00,PJM RTO,40646,22722,14215,3709
4/29/2020 0:00,5/1/2020 0:00,Western,19603,11786,6570,1247
4/29/2020 0:00,5/1/2020 0:00,Mid Atlantic - Dominion,21274,11349,8027,1898
4/29/2020 0:00,5/1/2020 0:00,PJM RTO,40877,23135,14597,3145
4/29/2020 0:00,5/2/2020 0:00,Western,18017,11846,4924,1247
4/29/2020 0:00,5/2/2020 0:00,Mid Atlantic - Dominion,22718,12829,8007,1882
4/29/2020 0:00,5/2/2020 0:00,PJM RTO,40735,24675,12931,3129
4/29/2020 0:00,5/3/2020 0:00,Western,17629,12019,4367,1243
4/29/2020 0:00,5/3/2020 0:00,Mid Atlantic - Dominion,21107,13497,5728,1882
4/29/2020 0:00,5/3/2020 0:00,PJM RTO,38736,25516,10095,3125
4/29/2020 0:00,5/4/2020 0:00,Western,17121,12620,3258,1243
4/29/2020 0:00,5/4/2020 0:00,Mid Atlantic - Dominion,21808,13391,6555,1862
4/29/2020 0:00,5/4/2020 0:00,PJM RTO,38929,26011,9813,3105
4/29/2020 0:00,5/5/2020 0:00,Western,17690,12700,3761,1229
4/29/2020 0:00,5/5/2020 0:00,Mid Atlantic - Dominion,20011,11778,6371,1862
4/29/2020 0:00,5/5/2020 0:00,PJM RTO,37701,24478,10132,3091
4/28/2020 0:00,4/28/2020 0:00,Mid Atlantic - Dominion,22270,12602,7395,2273
4/28/2020 0:00,4/28/2020 0:00,Western,22277,12290,6754,3233
4/28/2020 0:00,4/28/2020 0:00,PJM RTO,44547,24892,14149,5506
4/28/2020 0:00,4/29/2020 0:00,Western,20051,12290,6116,1645
4/28/2020 0:00,4/29/2020 0:00,Mid Atlantic - Dominion,22911,12908,7913,2090
4/28/2020 0:00,4/29/2020 0:00,PJM RTO,42962,25198,14029,3735
4/28/2020 0:00,4/30/2020 0:00,Western,18232,11420,5569,1243
4/28/2020 0:00,4/30/2020 0:00,Mid Atlantic - Dominion,21511,12269,7241,2001
4/28/2020 0:00,4/30/2020 0:00,PJM RTO,39743,23689,12810,3244
4/28/2020 0:00,5/1/2020 0:00,Western,18791,11786,5790,1215
4/28/2020 0:00,5/1/2020 0:00,Mid Atlantic - Dominion,20728,11579,7303,1846
4/28/2020 0:00,5/1/2020 0:00,PJM RTO,39519,23365,13093,3061
4/28/2020 0:00,5/2/2020 0:00,Western,17232,11846,4173,1213
4/28/2020 0:00,5/2/2020 0:00,Mid Atlantic - Dominion,22688,13059,7805,1824
4/28/2020 0:00,5/2/2020 0:00,PJM RTO,39920,24905,11978,3037
4/28/2020 0:00,5/3/2020 0:00,Western,17242,12019,4010,1213
4/28/2020 0:00,5/3/2020 0:00,Mid Atlantic - Dominion,21349,13727,5798,1824
4/28/2020 0:00,5/3/2020 0:00,PJM RTO,38591,25746,9808,3037
4/28/2020 0:00,5/4/2020 0:00,Western,16689,12575,2901,1213
4/28/2020 0:00,5/4/2020 0:00,Mid Atlantic - Dominion,21957,13621,6532,1804
4/28/2020 0:00,5/4/2020 0:00,PJM RTO,38646,26196,9433,3017
4/27/2020 0:00,4/27/2020 0:00,Western,20310,12999,4956,2355
4/27/2020 0:00,4/27/2020 0:00,Mid Atlantic - Dominion,22360,13599,6407,2354
4/27/2020 0:00,4/27/2020 0:00,PJM RTO,42670,26598,11363,4709
4/27/2020 0:00,4/28/2020 0:00,Western,20793,12444,7143,1206
4/27/2020 0:00,4/28/2020 0:00,Mid Atlantic - Dominion,22079,12767,7250,2062
4/27/2020 0:00,4/28/2020 0:00,PJM RTO,42872,25211,14393,3268
4/27/2020 0:00,4/29/2020 0:00,Western,19457,12444,5811,1202
4/27/2020 0:00,4/29/2020 0:00,Mid Atlantic - Dominion,22121,13073,6986,2062
4/27/2020 0:00,4/29/2020 0:00,PJM RTO,41578,25517,12797,3264
4/27/2020 0:00,4/30/2020 0:00,Western,17825,11094,5547,1184
4/27/2020 0:00,4/30/2020 0:00,Mid Atlantic - Dominion,21278,12434,6852,1992
4/27/2020 0:00,4/30/2020 0:00,PJM RTO,39103,23528,12399,3176
4/27/2020 0:00,5/1/2020 0:00,Western,18389,11460,5773,1156
4/27/2020 0:00,5/1/2020 0:00,Mid Atlantic - Dominion,19482,11579,6068,1835
4/27/2020 0:00,5/1/2020 0:00,PJM RTO,37871,23039,11841,2991
4/27/2020 0:00,5/2/2020 0:00,Western,16808,11520,4134,1154
4/27/2020 0:00,5/2/2020 0:00,Mid Atlantic - Dominion,21215,13059,6339,1817
4/27/2020 0:00,5/2/2020 0:00,PJM RTO,38023,24579,10473,2971
4/27/2020 0:00,5/3/2020 0:00,Western,16818,11693,3971,1154
4/27/2020 0:00,5/3/2020 0:00,Mid Atlantic - Dominion,19894,13727,4350,1817
4/27/2020 0:00,5/3/2020 0:00,PJM RTO,36712,25420,8321,2971
4/26/2020 0:00,4/26/2020 0:00,Western,19903,12744,5389,1770
4/26/2020 0:00,4/26/2020 0:00,Mid Atlantic - Dominion,22038,13599,6112,2327
4/26/2020 0:00,4/26/2020 0:00,PJM RTO,41941,26343,11501,4097
4/26/2020 0:00,4/27/2020 0:00,Western,20376,13553,4953,1870
4/26/2020 0:00,4/27/2020 0:00,Mid Atlantic - Dominion,21682,12857,6774,2051
4/26/2020 0:00,4/27/2020 0:00,PJM RTO,42058,26410,11727,3921
4/26/2020 0:00,4/28/2020 0:00,Western,20841,12489,7146,1206
4/26/2020 0:00,4/28/2020 0:00,Mid Atlantic - Dominion,21249,12116,7094,2039
4/26/2020 0:00,4/28/2020 0:00,PJM RTO,42090,24605,14240,3245
4/26/2020 0:00,4/29/2020 0:00,Western,19505,12489,5814,1202
4/26/2020 0:00,4/29/2020 0:00,Mid Atlantic - Dominion,20891,12422,6430,2039
4/26/2020 0:00,4/29/2020 0:00,PJM RTO,40396,24911,12244,3241
4/26/2020 0:00,4/30/2020 0:00,Western,17873,11139,5550,1184
4/26/2020 0:00,4/30/2020 0:00,Mid Atlantic - Dominion,20890,12473,6448,1969
4/26/2020 0:00,4/30/2020 0:00,PJM RTO,38763,23612,11998,3153
4/26/2020 0:00,5/1/2020 0:00,Western,18434,11505,5773,1156
4/26/2020 0:00,5/1/2020 0:00,Mid Atlantic - Dominion,19332,11618,5902,1812
4/26/2020 0:00,5/1/2020 0:00,PJM RTO,37766,23123,11675,2968
4/26/2020 0:00,5/2/2020 0:00,Western,16853,11565,4134,1154
4/26/2020 0:00,5/2/2020 0:00,Mid Atlantic - Dominion,21011,13059,6173,1779
4/26/2020 0:00,5/2/2020 0:00,PJM RTO,37864,24624,10307,2933
4/25/2020 0:00,4/25/2020 0:00,Western,21193,13157,6458,1578
4/25/2020 0:00,4/25/2020 0:00,Mid Atlantic - Dominion,22031,13474,6306,2251
4/25/2020 0:00,4/25/2020 0:00,PJM RTO,43224,26631,12764,3829
4/25/2020 0:00,4/26/2020 0:00,Western,19888,13309,5385,1194
4/25/2020 0:00,4/26/2020 0:00,Mid Atlantic - Dominion,22390,13720,6593,2077
4/25/2020 0:00,4/26/2020 0:00,PJM RTO,42278,27029,11978,3271
4/25/2020 0:00,4/27/2020 0:00,Western,20361,14118,4949,1294
4/25/2020 0:00,4/27/2020 0:00,Mid Atlantic - Dominion,21619,12857,6717,2045
4/25/2020 0:00,4/27/2020 0:00,PJM RTO,41980,26975,11666,3339
4/25/2020 0:00,4/28/2020 0:00,Mid Atlantic - Dominion,21103,12116,6952,2035
4/25/2020 0:00,4/28/2020 0:00,Western,21386,13054,7142,1190
4/25/2020 0:00,4/28/2020 0:00,PJM RTO,42489,25170,14094,3225
4/25/2020 0:00,4/29/2020 0:00,Western,20050,13054,5810,1186
4/25/2020 0:00,4/29/2020 0:00,Mid Atlantic - Dominion,20887,12422,6430,2035
